Code,Description,ReferenceManufactures,productcode,ProductGUID,bodega_origen,bodega_destino,periodos_consignacion,periodos_sin_asignar,cantidad_disponible,cantidad_negativa,cantidad_a_trasladar,cantidad_pendiente,estado
harnegl,CHAQUETA HARRIGTON NEGRA L,LUCK&LOAD,128148,4982fcc6-e0fe-4d15-b327-342d6c206d3e,CONSIG01 - Inventario en consignación,Sin asignar,,202601,0.0,1.0,0.0,1.0,sin_stock
harverm,CHAQUETA HARRTINGTON VERDE M,LUCK&LOAD,128150,151de682-8853-48ac-b8eb-2b00f18e1bb6,CONSIG01 - Inventario en consignación,Sin asignar,,202601,0.0,1.0,0.0,1.0,sin_stock
mantelbotanica150x150,Mantel Botanica 150x150,ABITA,114973,030a2113-e9c0-41f4-a579-ac84222da3ca,CONSIG01 - Inventario en consignación,Sin asignar,,202601,0.0,1.0,0.0,1.0,sin_stock
mantelchapolera220x150,Mantel Chapolera 220x150,ABITA,80703,00573cdd-d593-4f8b-afb7-c127ee2d70bc,CONSIG01 - Inventario en consignación,Sin asignar,,202601,0.0,1.0,0.0,1.0,sin_stock
medcver,MEDIA CORTA VERDE,LUCK&LOAD,127585,1266bb55-34d8-4d91-ba8b-1f6f9b80a93c,CONSIG01 - Inventario en consignación,Sin asignar,,202602,0.0,1.0,0.0,1.0,sin_stock
milbeil,CHAQUETA MILITAR BEIGE L,LUCK&LOAD,139403,b59c4e09-aff4-4515-9da7-d11cd42b509e,CONSIG01 - Inventario en consignación,Sin asignar,,202601,0.0,1.0,0.0,1.0,sin_stock
milbeim,CHAQUETA MILITAR BEIGE M,LUCK&LOAD,139402,23622310-3c81-43e6-a408-162a0695a38d,CONSIG01 - Inventario en consignación,Sin asignar,,202602,0.0,1.0,0.0,1.0,sin_stock
milbeis,CHAQUETA MILITAR BEIGE S,LUCK&LOAD,139401,c7955729-77c9-4883-b224-a7090db69dc4,CONSIG01 - Inventario en consignación,Sin asignar,,202601,0.0,1.0,0.0,1.0,sin_stock
milmils,CHAQUETA MILITAR MILITAR S,LUCK&LOAD,139334,517e5fa4-f0c1-46cb-9695-c600ca06c59c,CONSIG01 - Inventario en consignación,Sin asignar,,202601,0.0,1.0,0.0,1.0,sin_stock
milnegm,CHAQUETA MILITAR NEGRA M,LUCK&LOAD,139406,8c53f202-347f-4bee-929b-696da2edb0da,CONSIG01 - Inventario en consignación,Sin asignar,,202602,0.0,1.0,0.0,1.0,sin_stock
mlbblal,CAMISETA BLANCA CUELLO TRES BOTONES MANGA LARGA L,LUCK&LOAD,127599,55a189f5-822e-4811-b600-bf5d6db4b2c0,CONSIG01 - Inventario en consignación,Sin asignar,,202602,0.0,1.0,0.0,1.0,sin_stock
mlbnavl,CAMISETA NAVAL CUELLO TRES BOTONES MANGA LARGA L,LUCK&LOAD,127602,07e50f05-fdec-4d8d-aae9-75b387a0d88c,CONSIG01 - Inventario en consignación,Sin asignar,,202602,0.0,1.0,0.0,1.0,sin_stock
mlbnegl,CAMISETA NEGRA CUELLO TRES BOTONES MANGA LARGA L,LUCK&LOAD,127603,18428388-91ac-4247-bde2-876533c75cf9,CONSIG01 - Inventario en consignación,Sin asignar,,202602,0.0,1.0,0.0,1.0,sin_stock
mlbnegs,CAMISETA NEGRA CUELLO TRES BOTONES MANGA LARGA S,LUCK&LOAD,127605,2962a1f6-bf91-4a8c-8448-1cb72b94afd2,CONSIG01 - Inventario en consignación,Sin asignar,,202602,0.0,1.0,0.0,1.0,sin_stock
oxfcell,CAMISA OXFORD CELESTE L,LUCK&LOAD,127630,0ae34f5d-c7c9-48e4-af08-63165924e581,CONSIG01 - Inventario en consignación,Sin asignar,,202602,0.0,1.0,0.0,1.0,sin_stock
polarel,POLO MANGA LARGA ARENA L,LUCK&LOAD,127636,4119a6d8-6be7-49b5-9172-85057aa12cb7,CONSIG01 - Inventario en consignación,Sin asignar,,202601,0.0,1.0,0.0,1.0,sin_stock
polarexs,POLO MANGA LARGA ARENA XS,LUCK&LOAD,127638,5a14a207-f2ec-4544-9d43-715b82c33fa6,CONSIG01 - Inventario en consignación,Sin asignar,,202602,0.0,1.0,0.0,1.0,sin_stock
poltrona-skii-madera,Poltrona Skii Madera,TUCURINCA CONSIGNACION,139081,22af724d-600c-40c6-b040-38d7374b87a3,CONSIG01 - Inventario en consignación,Sin asignar,,202601,0.0,4.0,0.0,4.0,sin_stock
polvins,POLO MANGA LARGA VINO S,LUCK&LOAD,127644,66fbbb13-4f74-424d-a084-3fd4f453bc41,CONSIG01 - Inventario en consignación,Sin asignar,,202601,0.0,1.0,0.0,1.0,sin_stock
silla-apropiada,Apropiada [SILLA],TUCURINCA CONSIGNACION,139079,8a384d24-45b2-47e9-9513-5b8f6fc4b889,CONSIG01 - Inventario en consignación,Sin asignar,,202602,0.0,2.0,0.0,2.0,sin_stock
sillcha,SILLA CHANDIGARH X KYG,KALA Y GRECO,139191,6f43a097-e358-4196-af99-fd22f614beb2,CONSIG01 - Inventario en consignación,Sin asignar,,202602,0.0,2.0,0.0,2.0,sin_stock
sinbolblam,CAMISETA BLANCA CUELLO REDONDO SIN BOLSILLO M,LUCK&LOAD,127653,c57feb87-1a33-441f-9f63-845f01edb845,CONSIG01 - Inventario en consignación,Sin asignar,,202603,0.0,1.0,0.0,1.0,sin_stock
sinbolblas,CAMISETA BLANCA CUELLO REDONDO SIN BOLSILLO S,LUCK&LOAD,127654,9024adae-47ae-4f78-8f99-d5142ad34686,CONSIG01 - Inventario en consignación,Sin asignar,,202602,0.0,1.0,0.0,1.0,sin_stock
sinbolnegm,CAMISETA NEGRA CUELLO REDONDO SIN BOLSILLO M,LUCK&LOAD,127656,24122de0-daea-4c25-be10-d0b755e7dbd7,CONSIG01 - Inventario en consignación,Sin asignar,,202602,0.0,1.0,0.0,1.0,sin_stock
sinbolrosm,CAMISETA ROSADA CUELLO REDONDO SIN BOLSILLO M,LUCK&LOAD,127658,3be2e30c-6f71-4b2b-9c95-6c8a9d6a330a,CONSIG01 - Inventario en consignación,Sin asignar,,202602,0.0,1.0,0.0,1.0,sin_stock
sinbolross,CAMISETA ROSADA CUELLO REDONDO SIN BOLSILLO S,LUCK&LOAD,127659,fbbd93de-e348-4c7e-b903-e02a21173d08,CONSIG01 - Inventario en consignación,Sin asignar,,202602,0.0,1.0,0.0,1.0,sin_stock
